시도,시군구,법정동,년도,월,전체호수,전력사용량
충청남도,공주시,신풍면,2019,10,144 ,35057 
충청남도,공주시,신풍면,2019,11,145 ,36972 
충청남도,공주시,신풍면,2019,12,146 ,44927 
충청남도,공주시,쌍신동,2019,1,11 ,4356 
충청남도,공주시,쌍신동,2019,2,11 ,3815 
충청남도,공주시,쌍신동,2019,3,11 ,3036 
충청남도,공주시,쌍신동,2019,4,11 ,3007 
충청남도,공주시,쌍신동,2019,5,11 ,2622 
충청남도,공주시,쌍신동,2019,6,11 ,2601 
충청남도,공주시,쌍신동,2019,7,12 ,2922 
충청남도,공주시,쌍신동,2019,8,12 ,4487 
충청남도,공주시,쌍신동,2019,9,12 ,3895 
충청남도,공주시,쌍신동,2019,10,12 ,3269 
충청남도,공주시,쌍신동,2019,11,12 ,3112 
충청남도,공주시,쌍신동,2019,12,12 ,3375 
충청남도,공주시,오곡동,2019,1,11 ,3418 
충청남도,공주시,오곡동,2019,2,11 ,3744 
충청남도,공주시,오곡동,2019,3,11 ,3478 
충청남도,공주시,오곡동,2019,4,11 ,3394 
충청남도,공주시,오곡동,2019,5,11 ,2631 
충청남도,공주시,오곡동,2019,6,11 ,1955 
충청남도,공주시,오곡동,2019,7,11 ,1802 
충청남도,공주시,오곡동,2019,8,11 ,2814 
충청남도,공주시,오곡동,2019,9,11 ,2827 
충청남도,공주시,오곡동,2019,10,11 ,2322 
충청남도,공주시,오곡동,2019,11,11 ,2506 
충청남도,공주시,오곡동,2019,12,11 ,3219 
충청남도,공주시,옥룡동,2019,1,55 ,22267 
충청남도,공주시,옥룡동,2019,2,56 ,20457 
충청남도,공주시,옥룡동,2019,3,56 ,15862 
충청남도,공주시,옥룡동,2019,4,56 ,16234 
충청남도,공주시,옥룡동,2019,5,56 ,13378 
충청남도,공주시,옥룡동,2019,6,58 ,12324 
충청남도,공주시,옥룡동,2019,7,60 ,12665 
충청남도,공주시,옥룡동,2019,8,60 ,21342 
충청남도,공주시,옥룡동,2019,9,60 ,16314 
충청남도,공주시,옥룡동,2019,10,60 ,15025 
충청남도,공주시,옥룡동,2019,11,62 ,17907 
충청남도,공주시,옥룡동,2019,12,64 ,21253 
충청남도,공주시,우성면,2019,1,335 ,165365 
충청남도,공주시,우성면,2019,2,335 ,163260 
충청남도,공주시,우성면,2019,3,335 ,125124 
충청남도,공주시,우성면,2019,4,339 ,120371 
충청남도,공주시,우성면,2019,5,342 ,104688 
충청남도,공주시,우성면,2019,6,349 ,95590 
충청남도,공주시,우성면,2019,7,348 ,90119 
충청남도,공주시,우성면,2019,8,360 ,157001 
충청남도,공주시,우성면,2019,9,361 ,133762 
충청남도,공주시,우성면,2019,10,362 ,114880 
충청남도,공주시,우성면,2019,11,362 ,126745 
충청남도,공주시,우성면,2019,12,364 ,151069 
충청남도,공주시,웅진동,2019,1,20 ,11111 
충청남도,공주시,웅진동,2019,2,20 ,10358 
충청남도,공주시,웅진동,2019,3,20 ,9074 
충청남도,공주시,웅진동,2019,4,20 ,8907 
충청남도,공주시,웅진동,2019,5,20 ,7888 
충청남도,공주시,웅진동,2019,6,20 ,8589 
충청남도,공주시,웅진동,2019,7,20 ,10518 
충청남도,공주시,웅진동,2019,8,20 ,13223 
충청남도,공주시,웅진동,2019,9,20 ,9431 
충청남도,공주시,웅진동,2019,10,20 ,8163 
충청남도,공주시,웅진동,2019,11,20 ,9103 
충청남도,공주시,웅진동,2019,12,20 ,10252 
충청남도,공주시,월미동,2019,1,6 ,2139 
충청남도,공주시,월미동,2019,2,6 ,1852 
충청남도,공주시,월미동,2019,3,6 ,1624 
충청남도,공주시,월미동,2019,4,6 ,1658 
충청남도,공주시,월미동,2019,5,6 ,1496 
충청남도,공주시,월미동,2019,6,6 ,1750 
충청남도,공주시,월미동,2019,7,7 ,1846 
충청남도,공주시,월미동,2019,8,7 ,2658 
충청남도,공주시,월미동,2019,9,7 ,2927 
충청남도,공주시,월미동,2019,10,7 ,2433 
충청남도,공주시,월미동,2019,11,7 ,2817 
충청남도,공주시,월미동,2019,12,7 ,2158 
충청남도,공주시,월송동,2019,1,17 ,7270 
충청남도,공주시,월송동,2019,2,17 ,6246 
충청남도,공주시,월송동,2019,3,17 ,6392 
충청남도,공주시,월송동,2019,4,17 ,5939 
충청남도,공주시,월송동,2019,5,17 ,5143 
충청남도,공주시,월송동,2019,6,17 ,4424 
충청남도,공주시,월송동,2019,7,17 ,4234 
충청남도,공주시,월송동,2019,8,17 ,5605 
충청남도,공주시,월송동,2019,9,17 ,5593 
충청남도,공주시,월송동,2019,10,17 ,5074 
충청남도,공주시,월송동,2019,11,17 ,4971 
충청남도,공주시,월송동,2019,12,17 ,5858 
충청남도,공주시,유구읍,2019,1,197 ,96125 
충청남도,공주시,유구읍,2019,2,201 ,97852 
충청남도,공주시,유구읍,2019,3,203 ,79809 
충청남도,공주시,유구읍,2019,4,208 ,73160 
충청남도,공주시,유구읍,2019,5,208 ,64393 
충청남도,공주시,유구읍,2019,6,210 ,60941 
충청남도,공주시,유구읍,2019,7,210 ,58964 
충청남도,공주시,유구읍,2019,8,214 ,79828 
충청남도,공주시,유구읍,2019,9,213 ,91177 
충청남도,공주시,유구읍,2019,10,214 ,72180 
충청남도,공주시,유구읍,2019,11,214 ,80682 
충청남도,공주시,유구읍,2019,12,214 ,90337 
충청남도,공주시,의당면,2019,1,195 ,76958 
충청남도,공주시,의당면,2019,2,196 ,84573 
충청남도,공주시,의당면,2019,3,196 ,65415 
충청남도,공주시,의당면,2019,4,196 ,61416 
충청남도,공주시,의당면,2019,5,198 ,53123 
충청남도,공주시,의당면,2019,6,201 ,45265 
충청남도,공주시,의당면,2019,7,206 ,46614 
충청남도,공주시,의당면,2019,8,209 ,68903 
충청남도,공주시,의당면,2019,9,214 ,76243 
충청남도,공주시,의당면,2019,10,217 ,62150 
충청남도,공주시,의당면,2019,11,221 ,61924 
충청남도,공주시,의당면,2019,12,223 ,77940 
충청남도,공주시,이인면,2019,1,142 ,60513 
충청남도,공주시,이인면,2019,2,144 ,59072 
충청남도,공주시,이인면,2019,3,144 ,45454 
충청남도,공주시,이인면,2019,4,145 ,42964 
충청남도,공주시,이인면,2019,5,146 ,35393 
충청남도,공주시,이인면,2019,6,152 ,33889 
충청남도,공주시,이인면,2019,7,155 ,36794 
충청남도,공주시,이인면,2019,8,155 ,54815 
충청남도,공주시,이인면,2019,9,155 ,44019 
충청남도,공주시,이인면,2019,10,155 ,40569 
충청남도,공주시,이인면,2019,11,158 ,54831 
충청남도,공주시,이인면,2019,12,158 ,60418 
충청남도,공주시,정안면,2019,1,212 ,85750 
충청남도,공주시,정안면,2019,2,214 ,83299 
충청남도,공주시,정안면,2019,3,216 ,67028 
충청남도,공주시,정안면,2019,4,219 ,65268 
충청남도,공주시,정안면,2019,5,219 ,54914 
충청남도,공주시,정안면,2019,6,224 ,49778 
충청남도,공주시,정안면,2019,7,228 ,48940 
충청남도,공주시,정안면,2019,8,241 ,80374 
충청남도,공주시,정안면,2019,9,246 ,66066 
충청남도,공주시,정안면,2019,10,250 ,65369 
충청남도,공주시,정안면,2019,11,251 ,77275 
충청남도,공주시,정안면,2019,12,252 ,92656 
충청남도,공주시,주미동,2019,1,20 ,7401 
충청남도,공주시,주미동,2019,2,20 ,7687 
충청남도,공주시,주미동,2019,3,20 ,6444 
충청남도,공주시,주미동,2019,4,21 ,6715 
충청남도,공주시,주미동,2019,5,20 ,5990 
충청남도,공주시,주미동,2019,6,20 ,5096 
충청남도,공주시,주미동,2019,7,21 ,5167 
충청남도,공주시,주미동,2019,8,21 ,7357 
충청남도,공주시,주미동,2019,9,21 ,7771 
충청남도,공주시,주미동,2019,10,21 ,6858 
충청남도,공주시,주미동,2019,11,23 ,7521 
충청남도,공주시,주미동,2019,12,23 ,8892 
충청남도,공주시,중동,2019,1,18 ,11359 
충청남도,공주시,중동,2019,2,19 ,12029 
충청남도,공주시,중동,2019,3,19 ,11518 
충청남도,공주시,중동,2019,4,19 ,10408 
충청남도,공주시,중동,2019,5,19 ,8786 
충청남도,공주시,중동,2019,6,21 ,8304 
충청남도,공주시,중동,2019,7,24 ,10238 
충청남도,공주시,중동,2019,8,24 ,15091 
충청남도,공주시,중동,2019,9,24 ,11901 
충청남도,공주시,중동,2019,10,24 ,11169 
충청남도,공주시,중동,2019,11,24 ,13837 
충청남도,공주시,중동,2019,12,24 ,17234 
충청남도,공주시,중학동,2019,1,20 ,6987 
충청남도,공주시,중학동,2019,2,20 ,6651 
충청남도,공주시,중학동,2019,3,20 ,5439 
충청남도,공주시,중학동,2019,4,20 ,5327 
충청남도,공주시,중학동,2019,5,20 ,4332 
충청남도,공주시,중학동,2019,6,20 ,3906 
충청남도,공주시,중학동,2019,7,20 ,3752 
충청남도,공주시,중학동,2019,8,21 ,5449 
충청남도,공주시,중학동,2019,9,21 ,6051 
충청남도,공주시,중학동,2019,10,21 ,4801 
충청남도,공주시,중학동,2019,11,21 ,4942 
충청남도,공주시,중학동,2019,12,22 ,6479 
충청남도,공주시,탄천면,2019,1,116 ,52751 
충청남도,공주시,탄천면,2019,2,116 ,49530 
충청남도,공주시,탄천면,2019,3,118 ,40831 
충청남도,공주시,탄천면,2019,4,118 ,39592 
충청남도,공주시,탄천면,2019,5,118 ,32809 
충청남도,공주시,탄천면,2019,6,122 ,29891 
충청남도,공주시,탄천면,2019,7,125 ,29478 
충청남도,공주시,탄천면,2019,8,125 ,48892 
충청남도,공주시,탄천면,2019,9,126 ,38075 
충청남도,공주시,탄천면,2019,10,126 ,34969 
충청남도,공주시,탄천면,2019,11,127 ,44006 
충청남도,공주시,탄천면,2019,12,127 ,52022 
충청남도,공주시,태봉동,2019,1,10 ,3954 
충청남도,공주시,태봉동,2019,2,10 ,3389 
충청남도,공주시,태봉동,2019,3,10 ,2683 
충청남도,공주시,태봉동,2019,4,10 ,2068 
충청남도,공주시,태봉동,2019,5,10 ,1742 
충청남도,공주시,태봉동,2019,6,10 ,1550 
충청남도,공주시,태봉동,2019,7,11 ,1752 
충청남도,공주시,태봉동,2019,8,11 ,2649 
충청남도,공주시,태봉동,2019,9,11 ,2665 
충청남도,공주시,태봉동,2019,10,11 ,2197 
충청남도,공주시,태봉동,2019,11,11 ,2228 
충청남도,공주시,태봉동,2019,12,11 ,2898 
충청남도,금산군,군북면,2019,1,97 ,40035 
충청남도,금산군,군북면,2019,2,98 ,43787 
충청남도,금산군,군북면,2019,3,99 ,35569 
충청남도,금산군,군북면,2019,4,99 ,33062 
충청남도,금산군,군북면,2019,5,99 ,28192 
충청남도,금산군,군북면,2019,6,106 ,26753 
충청남도,금산군,군북면,2019,7,112 ,26385 
충청남도,금산군,군북면,2019,8,115 ,38324 
충청남도,금산군,군북면,2019,9,118 ,36703 
충청남도,금산군,군북면,2019,10,118 ,34841 
충청남도,금산군,군북면,2019,11,118 ,36827 
충청남도,금산군,군북면,2019,12,118 ,42963 
충청남도,금산군,금산읍,2019,1,308 ,159686 
충청남도,금산군,금산읍,2019,2,310 ,154971 
충청남도,금산군,금산읍,2019,3,313 ,123125 
충청남도,금산군,금산읍,2019,4,315 ,115887 
충청남도,금산군,금산읍,2019,5,320 ,100556 
충청남도,금산군,금산읍,2019,6,331 ,91859 
충청남도,금산군,금산읍,2019,7,348 ,97796 
충청남도,금산군,금산읍,2019,8,356 ,135718 
충청남도,금산군,금산읍,2019,9,357 ,127048 
충청남도,금산군,금산읍,2019,10,357 ,115274 
충청남도,금산군,금산읍,2019,11,359 ,131703 
충청남도,금산군,금산읍,2019,12,361 ,153945 
충청남도,금산군,금성면,2019,1,164 ,68116 
충청남도,금산군,금성면,2019,2,177 ,69294 
충청남도,금산군,금성면,2019,3,177 ,56737 
충청남도,금산군,금성면,2019,4,183 ,52526 
충청남도,금산군,금성면,2019,5,188 ,46862 
충청남도,금산군,금성면,2019,6,209 ,44594 
충청남도,금산군,금성면,2019,7,214 ,43120 
충청남도,금산군,금성면,2019,8,229 ,57430 
충청남도,금산군,금성면,2019,9,231 ,63982 
충청남도,금산군,금성면,2019,10,234 ,59675 
충청남도,금산군,금성면,2019,11,235 ,64221 
충청남도,금산군,금성면,2019,12,235 ,74447 
충청남도,금산군,남이면,2019,1,91 ,41328 
충청남도,금산군,남이면,2019,2,93 ,39384 
충청남도,금산군,남이면,2019,3,92 ,30577 
충청남도,금산군,남이면,2019,4,92 ,28966 
충청남도,금산군,남이면,2019,5,93 ,25041 
충청남도,금산군,남이면,2019,6,94 ,23743 
충청남도,금산군,남이면,2019,7,97 ,26105 
충청남도,금산군,남이면,2019,8,97 ,33698 
충청남도,금산군,남이면,2019,9,98 ,28225 
충청남도,금산군,남이면,2019,10,98 ,27117 
충청남도,금산군,남이면,2019,11,99 ,35631 
충청남도,금산군,남이면,2019,12,100 ,43633 
충청남도,금산군,남일면,2019,1,246 ,90466 
충청남도,금산군,남일면,2019,2,248 ,90610 
충청남도,금산군,남일면,2019,3,249 ,77083 
충청남도,금산군,남일면,2019,4,248 ,66986 
충청남도,금산군,남일면,2019,5,249 ,63610 
충청남도,금산군,남일면,2019,6,267 ,56388 
충청남도,금산군,남일면,2019,7,287 ,59724 
충청남도,금산군,남일면,2019,8,304 ,76697 
충청남도,금산군,남일면,2019,9,307 ,83329 
충청남도,금산군,남일면,2019,10,307 ,82920 
충청남도,금산군,남일면,2019,11,307 ,83565 
충청남도,금산군,남일면,2019,12,309 ,100948 
충청남도,금산군,복수면,2019,1,100 ,48289 
충청남도,금산군,복수면,2019,2,102 ,48410 
충청남도,금산군,복수면,2019,3,102 ,38916 
충청남도,금산군,복수면,2019,4,102 ,36001 
충청남도,금산군,복수면,2019,5,105 ,31954 
충청남도,금산군,복수면,2019,6,109 ,29061 
충청남도,금산군,복수면,2019,7,112 ,28474 
충청남도,금산군,복수면,2019,8,114 ,40952 
충청남도,금산군,복수면,2019,9,116 ,40256 
충청남도,금산군,복수면,2019,10,117 ,37485 
충청남도,금산군,복수면,2019,11,120 ,40651 
충청남도,금산군,복수면,2019,12,121 ,48314 
충청남도,금산군,부리면,2019,1,135 ,54281 
충청남도,금산군,부리면,2019,2,135 ,51462 
충청남도,금산군,부리면,2019,3,135 ,38825 
충청남도,금산군,부리면,2019,4,135 ,38131 
충청남도,금산군,부리면,2019,5,138 ,33687 
충청남도,금산군,부리면,2019,6,143 ,30071 
충청남도,금산군,부리면,2019,7,148 ,30750 
충청남도,금산군,부리면,2019,8,149 ,46218 
충청남도,금산군,부리면,2019,9,149 ,37808 
충청남도,금산군,부리면,2019,10,148 ,36617 
충청남도,금산군,부리면,2019,11,149 ,44292 
충청남도,금산군,부리면,2019,12,150 ,54315 
충청남도,금산군,제원면,2019,1,147 ,73128 
충청남도,금산군,제원면,2019,2,148 ,69521 
충청남도,금산군,제원면,2019,3,148 ,53517 
충청남도,금산군,제원면,2019,4,149 ,52639 
충청남도,금산군,제원면,2019,5,150 ,43705 
충청남도,금산군,제원면,2019,6,162 ,39756 
충청남도,금산군,제원면,2019,7,168 ,40053 
충청남도,금산군,제원면,2019,8,169 ,56750 
충청남도,금산군,제원면,2019,9,170 ,52657 
충청남도,금산군,제원면,2019,10,171 ,48676 
충청남도,금산군,제원면,2019,11,191 ,70453 
충청남도,금산군,제원면,2019,12,198 ,91230 
충청남도,금산군,진산면,2019,1,147 ,67965 
충청남도,금산군,진산면,2019,2,149 ,65496 
충청남도,금산군,진산면,2019,3,149 ,49602 
충청남도,금산군,진산면,2019,4,150 ,48542 
충청남도,금산군,진산면,2019,5,151 ,38573 
충청남도,금산군,진산면,2019,6,163 ,36446 
충청남도,금산군,진산면,2019,7,175 ,37030 
충청남도,금산군,진산면,2019,8,177 ,56358 
충청남도,금산군,진산면,2019,9,179 ,49107 
충청남도,금산군,진산면,2019,10,179 ,46030 
충청남도,금산군,진산면,2019,11,180 ,53878 
충청남도,금산군,진산면,2019,12,183 ,67968 
충청남도,금산군,추부면,2019,1,232 ,110427 
충청남도,금산군,추부면,2019,2,233 ,103157 
충청남도,금산군,추부면,2019,3,233 ,82193 
충청남도,금산군,추부면,2019,4,234 ,77873 
충청남도,금산군,추부면,2019,5,241 ,65423 
충청남도,금산군,추부면,2019,6,260 ,63202 
충청남도,금산군,추부면,2019,7,263 ,66041 
충청남도,금산군,추부면,2019,8,266 ,94170 
충청남도,금산군,추부면,2019,9,269 ,86946 
충청남도,금산군,추부면,2019,10,270 ,79447 
충청남도,금산군,추부면,2019,11,271 ,94434 
충청남도,금산군,추부면,2019,12,274 ,112944 
충청남도,논산시,가야곡면,2019,1,121 ,49783 
충청남도,논산시,가야곡면,2019,2,121 ,50813 
충청남도,논산시,가야곡면,2019,3,122 ,41831 
충청남도,논산시,가야곡면,2019,4,126 ,40514 
충청남도,논산시,가야곡면,2019,5,127 ,36472 
충청남도,논산시,가야곡면,2019,6,127 ,31274 
충청남도,논산시,가야곡면,2019,7,130 ,30302 
충청남도,논산시,가야곡면,2019,8,133 ,40605 
충청남도,논산시,가야곡면,2019,9,134 ,44878 
충청남도,논산시,가야곡면,2019,10,136 ,38610 
충청남도,논산시,가야곡면,2019,11,136 ,39993 
충청남도,논산시,가야곡면,2019,12,139 ,48902 
충청남도,논산시,강경읍,2019,1,72 ,31910 
충청남도,논산시,강경읍,2019,2,73 ,32342 
충청남도,논산시,강경읍,2019,3,73 ,25156 
충청남도,논산시,강경읍,2019,4,75 ,23814 
충청남도,논산시,강경읍,2019,5,75 ,20867 
충청남도,논산시,강경읍,2019,6,77 ,18511 
충청남도,논산시,강경읍,2019,7,77 ,19766 
충청남도,논산시,강경읍,2019,8,81 ,32088 
충청남도,논산시,강경읍,2019,9,83 ,26760 
충청남도,논산시,강경읍,2019,10,85 ,23976 
충청남도,논산시,강경읍,2019,11,89 ,30907 
충청남도,논산시,강경읍,2019,12,91 ,40336 
충청남도,논산시,강산동,2019,1,20 ,8001 
충청남도,논산시,강산동,2019,2,20 ,8216 
충청남도,논산시,강산동,2019,3,21 ,9043 
충청남도,논산시,강산동,2019,4,21 ,9192 
충청남도,논산시,강산동,2019,5,21 ,8352 
충청남도,논산시,강산동,2019,6,21 ,7047 
충청남도,논산시,강산동,2019,7,21 ,8537 
충청남도,논산시,강산동,2019,8,23 ,11815 
충청남도,논산시,강산동,2019,9,24 ,12131 
충청남도,논산시,강산동,2019,10,24 ,9980 
충청남도,논산시,강산동,2019,11,24 ,9383 
충청남도,논산시,강산동,2019,12,25 ,11763 
충청남도,논산시,관촉동,2019,1,12 ,4178 
충청남도,논산시,관촉동,2019,2,13 ,4130 
충청남도,논산시,관촉동,2019,3,13 ,4032 
충청남도,논산시,관촉동,2019,4,13 ,3675 
충청남도,논산시,관촉동,2019,5,13 ,3441 
충청남도,논산시,관촉동,2019,6,13 ,3218 
충청남도,논산시,관촉동,2019,7,13 ,3114 
충청남도,논산시,관촉동,2019,8,13 ,4304 
충청남도,논산시,관촉동,2019,9,13 ,5104 
충청남도,논산시,관촉동,2019,10,13 ,3854 
충청남도,논산시,관촉동,2019,11,13 ,3987 
충청남도,논산시,관촉동,2019,12,13 ,4460 
충청남도,논산시,광석면,2019,1,181 ,97588 
충청남도,논산시,광석면,2019,2,183 ,85865 
충청남도,논산시,광석면,2019,3,184 ,74133 
충청남도,논산시,광석면,2019,4,186 ,71281 
충청남도,논산시,광석면,2019,5,186 ,60929 
충청남도,논산시,광석면,2019,6,187 ,58428 
충청남도,논산시,광석면,2019,7,190 ,66369 
충청남도,논산시,광석면,2019,8,192 ,111337 
충청남도,논산시,광석면,2019,9,194 ,86347 
충청남도,논산시,광석면,2019,10,194 ,63679 
충청남도,논산시,광석면,2019,11,197 ,69233 
충청남도,논산시,광석면,2019,12,197 ,88021 
충청남도,논산시,내동,2019,1,22 ,17545 
충청남도,논산시,내동,2019,2,22 ,17538 
충청남도,논산시,내동,2019,3,22 ,12039 
충청남도,논산시,내동,2019,4,23 ,10572 
충청남도,논산시,내동,2019,5,22 ,9166 
충청남도,논산시,내동,2019,6,22 ,8510 
충청남도,논산시,내동,2019,7,22 ,9154 
충청남도,논산시,내동,2019,8,22 ,13657 
충청남도,논산시,내동,2019,9,22 ,13470 
충청남도,논산시,내동,2019,10,22 ,10139 
충청남도,논산시,내동,2019,11,22 ,11205 
충청남도,논산시,내동,2019,12,22 ,13919 
충청남도,논산시,노성면,2019,1,97 ,30696 
충청남도,논산시,노성면,2019,2,98 ,31831 
충청남도,논산시,노성면,2019,3,99 ,25794 
충청남도,논산시,노성면,2019,4,101 ,25618 
충청남도,논산시,노성면,2019,5,103 ,23581 
충청남도,논산시,노성면,2019,6,106 ,25584 
충청남도,논산시,노성면,2019,7,107 ,24691 
충청남도,논산시,노성면,2019,8,109 ,36126 
충청남도,논산시,노성면,2019,9,112 ,34995 
충청남도,논산시,노성면,2019,10,113 ,31716 
충청남도,논산시,노성면,2019,11,115 ,37240 
충청남도,논산시,노성면,2019,12,116 ,43852 
충청남도,논산시,대교동,2019,1,29 ,14988 
충청남도,논산시,대교동,2019,2,29 ,14376 
충청남도,논산시,대교동,2019,3,29 ,11550 
충청남도,논산시,대교동,2019,4,29 ,11151 
충청남도,논산시,대교동,2019,5,29 ,9743 
충청남도,논산시,대교동,2019,6,29 ,8261 
충청남도,논산시,대교동,2019,7,30 ,9034 
충청남도,논산시,대교동,2019,8,30 ,11901 
충청남도,논산시,대교동,2019,9,30 ,12430 
충청남도,논산시,대교동,2019,10,30 ,9957 
충청남도,논산시,대교동,2019,11,31 ,10114 
충청남도,논산시,대교동,2019,12,33 ,12144 
충청남도,논산시,덕지동,2019,1,25 ,8468 
충청남도,논산시,덕지동,2019,2,25 ,8610 
충청남도,논산시,덕지동,2019,3,25 ,7468 
충청남도,논산시,덕지동,2019,4,25 ,6747 
충청남도,논산시,덕지동,2019,5,25 ,5658 
충청남도,논산시,덕지동,2019,6,25 ,4347 
충청남도,논산시,덕지동,2019,7,25 ,4173 
충청남도,논산시,덕지동,2019,8,25 ,5918 
충청남도,논산시,덕지동,2019,9,25 ,7131 
충청남도,논산시,덕지동,2019,10,25 ,5275 
충청남도,논산시,덕지동,2019,11,25 ,5667 
충청남도,논산시,덕지동,2019,12,25 ,7249 
충청남도,논산시,등화동,2019,1,19 ,9611 
충청남도,논산시,등화동,2019,2,21 ,9732 
충청남도,논산시,등화동,2019,3,21 ,8267 
충청남도,논산시,등화동,2019,4,21 ,7867 
충청남도,논산시,등화동,2019,5,21 ,6716 
충청남도,논산시,등화동,2019,6,22 ,5285 
충청남도,논산시,등화동,2019,7,23 ,5360 
충청남도,논산시,등화동,2019,8,23 ,7943 
충청남도,논산시,등화동,2019,9,24 ,8751 
충청남도,논산시,등화동,2019,10,24 ,7430 
충청남도,논산시,등화동,2019,11,24 ,7778 
충청남도,논산시,등화동,2019,12,24 ,9796 
충청남도,논산시,반월동,2019,1,11 ,4224 
충청남도,논산시,반월동,2019,2,11 ,4169 
충청남도,논산시,반월동,2019,3,11 ,3582 
충청남도,논산시,반월동,2019,4,11 ,3474 
충청남도,논산시,반월동,2019,5,13 ,4708 
충청남도,논산시,반월동,2019,6,13 ,3925 
충청남도,논산시,반월동,2019,7,12 ,2963 
충청남도,논산시,반월동,2019,8,12 ,4486 
충청남도,논산시,반월동,2019,9,12 ,4052 
충청남도,논산시,반월동,2019,10,12 ,3531 
충청남도,논산시,반월동,2019,11,12 ,4016 
충청남도,논산시,반월동,2019,12,12 ,5211 
충청남도,논산시,벌곡면,2019,1,129 ,53244 
충청남도,논산시,벌곡면,2019,2,131 ,53558 
충청남도,논산시,벌곡면,2019,3,132 ,42377 
충청남도,논산시,벌곡면,2019,4,133 ,43526 
충청남도,논산시,벌곡면,2019,5,134 ,37245 
충청남도,논산시,벌곡면,2019,6,135 ,32468 
충청남도,논산시,벌곡면,2019,7,139 ,29983 
충청남도,논산시,벌곡면,2019,8,139 ,43412 
충청남도,논산시,벌곡면,2019,9,139 ,42672 
충청남도,논산시,벌곡면,2019,10,140 ,40763 
충청남도,논산시,벌곡면,2019,11,140 ,40827 
충청남도,논산시,벌곡면,2019,12,141 ,49461 
충청남도,논산시,부적면,2019,1,160 ,58744 
충청남도,논산시,부적면,2019,2,161 ,57560 
충청남도,논산시,부적면,2019,3,161 ,44532 
충청남도,논산시,부적면,2019,4,164 ,43231 
충청남도,논산시,부적면,2019,5,164 ,37030 
충청남도,논산시,부적면,2019,6,165 ,35459 
충청남도,논산시,부적면,2019,7,165 ,39853 
충청남도,논산시,부적면,2019,8,165 ,63376 
충청남도,논산시,부적면,2019,9,168 ,45532 
충청남도,논산시,부적면,2019,10,169 ,42549 
충청남도,논산시,부적면,2019,11,169 ,53795 
충청남도,논산시,부적면,2019,12,169 ,59729 
충청남도,논산시,부창동,2019,1,42 ,26084 
충청남도,논산시,부창동,2019,2,42 ,25595 
충청남도,논산시,부창동,2019,3,42 ,21018 
충청남도,논산시,부창동,2019,4,42 ,19569 
충청남도,논산시,부창동,2019,5,42 ,16040 
충청남도,논산시,부창동,2019,6,42 ,11497 
충청남도,논산시,부창동,2019,7,44 ,11930 
충청남도,논산시,부창동,2019,8,44 ,16856 
충청남도,논산시,부창동,2019,9,45 ,17596 
충청남도,논산시,부창동,2019,10,45 ,13506 
충청남도,논산시,부창동,2019,11,46 ,14647 
충청남도,논산시,부창동,2019,12,47 ,20163 
충청남도,논산시,상월면,2019,1,104 ,39769 
충청남도,논산시,상월면,2019,2,106 ,38634 
충청남도,논산시,상월면,2019,3,106 ,34702 
충청남도,논산시,상월면,2019,4,107 ,32622 
충청남도,논산시,상월면,2019,5,107 ,29170 
충청남도,논산시,상월면,2019,6,110 ,25424 
충청남도,논산시,상월면,2019,7,111 ,24941 
충청남도,논산시,상월면,2019,8,112 ,32282 
충청남도,논산시,상월면,2019,9,112 ,36621 
충청남도,논산시,상월면,2019,10,116 ,30841 
충청남도,논산시,상월면,2019,11,116 ,32035 
충청남도,논산시,상월면,2019,12,116 ,37478 
충청남도,논산시,성동면,2019,1,162 ,75161 
충청남도,논산시,성동면,2019,2,162 ,72457 
충청남도,논산시,성동면,2019,3,162 ,58420 
충청남도,논산시,성동면,2019,4,162 ,55546 
충청남도,논산시,성동면,2019,5,162 ,44590 
충청남도,논산시,성동면,2019,6,165 ,41770 
충청남도,논산시,성동면,2019,7,165 ,42611 
충청남도,논산시,성동면,2019,8,165 ,64550 
충청남도,논산시,성동면,2019,9,166 ,51068 
충청남도,논산시,성동면,2019,10,166 ,49238 
충청남도,논산시,성동면,2019,11,175 ,68022 
충청남도,논산시,성동면,2019,12,179 ,75645 
충청남도,논산시,양촌면,2019,1,178 ,76551 
충청남도,논산시,양촌면,2019,2,179 ,77888 
충청남도,논산시,양촌면,2019,3,180 ,62619 
충청남도,논산시,양촌면,2019,4,181 ,60665 
충청남도,논산시,양촌면,2019,5,182 ,51141 
충청남도,논산시,양촌면,2019,6,189 ,48400 
충청남도,논산시,양촌면,2019,7,188 ,48000 
충청남도,논산시,양촌면,2019,8,191 ,72238 
충청남도,논산시,양촌면,2019,9,193 ,60246 
충청남도,논산시,양촌면,2019,10,193 ,55242 
충청남도,논산시,양촌면,2019,11,195 ,65790 
충청남도,논산시,양촌면,2019,12,199 ,79219 
충청남도,논산시,연무읍,2019,1,228 ,109521 
충청남도,논산시,연무읍,2019,2,229 ,107141 
충청남도,논산시,연무읍,2019,3,231 ,91083 
충청남도,논산시,연무읍,2019,4,232 ,85807 
충청남도,논산시,연무읍,2019,5,233 ,67021 
충청남도,논산시,연무읍,2019,6,242 ,61411 
충청남도,논산시,연무읍,2019,7,247 ,66259 
충청남도,논산시,연무읍,2019,8,257 ,102196 
충청남도,논산시,연무읍,2019,9,264 ,82656 
충청남도,논산시,연무읍,2019,10,265 ,79586 
