날짜,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2021-05-27,55569,53782,52707,52291,52402,53352,56141,60331,65934,67738,67698,66980,63591,64463,63684,63325,64192,65151,65638,65867,65043,63231,61000,59698
2021-05-28,56098,54228,53053,52739,52929,53849,56119,58915,62882,63946,64693,65491,64452,66069,64410,63363,63505,63795,63824,64236,63893,62157,60137,59075
2021-05-29,55446,53392,52249,51677,51643,51706,51846,50826,50625,49911,50696,50219,49490,51279,52348,53071,54183,55147,56610,57507,57782,56846,55619,54630
2021-05-30,51515,49368,48253,47883,47928,47984,47866,46450,45018,44139,45061,44342,44039,44830,45896,47722,50308,53194,55498,56685,57041,56014,54373,52770
2021-05-31,49758,48012,47179,46943,47279,48625,52062,56703,61479,62284,62391,61529,58894,61057,62329,63961,65504,65752,66049,65936,64859,62885,60518,59230
2021-06-01,55499,53780,52807,52372,52609,53335,55499,58030,61276,62241,62407,61383,58825,61645,63513,65206,67332,67164,67057,67141,65793,63378,60852,59669
2021-06-02,55895,54028,52932,52635,52702,53244,55403,58197,61838,62953,63459,62825,61121,65054,66903,67766,68419,68212,67837,67341,66218,64089,61335,59906
2021-06-03,56239,54347,53331,52874,52943,53592,56224,60346,65934,68319,68898,68424,66511,69239,70113,69894,70093,68828,67693,67020,65326,63147,60747,59693
2021-06-04,56071,54139,53106,52764,52917,53868,55786,58471,61745,61636,61002,59504,56470,59145,60611,61925,64037,64769,64864,64722,64081,62353,60255,59215
2021-06-05,55518,53575,52410,51586,51394,51475,51785,52052,52895,52623,52895,52090,50533,51685,52376,53240,54834,55995,57283,58199,58611,57399,55874,54975
2021-06-06,51815,49956,48877,48249,48093,48196,48220,47360,46804,47726,48568,48276,47647,48221,49003,50481,52576,55010,57022,58117,58683,57581,55807,53749
2021-06-07,50776,48904,47984,47647,47977,49128,52001,56113,61634,63909,65203,65583,63419,65828,66616,66864,68270,68543,68353,68045,66850,64353,61559,60105
2021-06-08,56460,54715,53713,53184,53338,54225,56249,59324,63507,64943,65840,65605,63482,66947,68962,69341,70018,69703,68979,69796,68551,65781,62743,61196
2021-06-09,57421,55473,54527,53974,54002,54739,56886,59668,63799,65825,67133,67101,65391,68599,70198,71453,73387,73042,72003,71392,70035,67079,63893,62102
2021-06-10,58253,56245,55046,54392,54438,55080,57177,60582,65608,68271,70182,70942,69258,71964,73384,74520,74929,73610,72087,71212,69428,66492,63191,61409
2021-06-11,57767,55925,54698,54256,54276,54874,57872,62061,67669,70071,70068,69148,65664,67372,68362,68857,69966,69608,68990,68763,67739,65348,62303,60734
2021-06-12,57128,55122,53883,53170,52843,52770,53404,54002,54886,55010,56428,56446,55480,56618,57295,58482,59920,60931,61648,62209,62166,60548,58242,57070
2021-06-13,53732,51555,50178,49386,49213,49298,49636,49806,50350,50766,52052,51941,51790,52287,53260,54988,57277,58990,60501,61518,61377,59828,57567,55262
2021-06-14,52182,50195,49255,48781,48996,50318,53596,58772,65618,68322,69792,69917,68165,70904,72255,73041,74220,73492,72305,71474,69942,67009,63649,61939
2021-06-15,58217,56284,55182,54608,54732,55592,58539,63394,69851,72692,73227,72993,70550,72715,73311,72825,72705,71819,71234,70618,69271,66376,63308,61820
2021-06-16,58172,56321,55222,54682,54605,55479,57997,61595,66382,68689,69826,69895,67953,70094,71014,71507,72494,71890,71046,70441,69565,66812,63504,62032
2021-06-17,58164,56241,55217,54607,54462,55188,57624,61316,66141,67838,68269,68930,67353,70596,71954,72169,72670,71470,70232,69813,68283,65688,62615,61355
2021-06-18,57526,55852,54782,54280,54402,55196,58117,62409,67834,70082,70192,69587,67178,69772,70457,70404,70527,69185,67913,67704,66689,64391,61558,60670
2021-06-19,57143,55180,53856,53136,52908,52889,53584,53576,54126,53775,54589,53868,52907,54337,55184,55890,57449,58825,60220,60838,60923,59414,57440,56413
2021-06-20,53220,51132,49909,49147,48909,48991,49180,48402,48018,47810,49717,49943,50513,51394,52403,53982,56230,57966,59780,60819,61200,59629,57441,55277
2021-06-21,52362,50401,49490,49111,49421,50583,53274,57738,63650,65863,66777,66736,64909,67818,69515,70461,72091,72382,71407,70346,68879,66204,63094,61713
2021-06-22,57838,55929,54898,54187,54272,54977,57287,60856,65849,68481,68960,68565,67247,70397,70791,70640,72518,72268,71174,70466,68926,66189,62929,61482
2021-06-23,57893,55901,54959,54414,54262,54968,57367,61236,66615,68677,69251,69448,67155,69889,71219,71285,71726,70848,69683,69292,68454,65966,63125,61629
2021-06-24,57900,56007,54914,54443,54434,55041,57381,60903,65749,67437,68364,68245,66287,69110,70598,71504,72813,72326,71314,70714,69313,66678,63532,62028
2021-06-25,58331,56381,55099,54333,54441,55149,57309,60669,65143,67062,68046,67934,66023,68808,70237,71084,72763,72159,70468,69715,68580,66268,63058,61576
2021-06-26,57977,55834,54438,53561,53274,53115,54452,55895,57841,58279,58425,57178,55653,57102,58269,59407,60399,60566,61207,61811,62042,60422,58273,56910
2021-06-27,53539,51599,50249,49508,49209,49239,49604,49112,48927,49502,51550,52184,52881,54360,55413,56390,57922,59490,60994,61947,62109,60489,58330,56098
2021-06-28,52865,51054,50069,49649,49860,51319,54533,59203,65741,68443,69784,69905,68364,71621,73306,74472,74821,73541,72301,71798,70319,67261,64112,62629
2021-06-29,58875,56913,55809,55254,55259,55999,58563,62259,67662,70347,71338,71090,69221,72180,73466,74167,75854,74951,73440,72753,71059,68179,64708,63057
2021-06-30,59230,57359,56279,55523,55516,56252,59049,63358,69344,72094,72802,72460,69604,71601,72627,73342,74824,74488,73418,72787,71521,68678,65294,63528
2021-07-01,59606,57748,56502,55787,55398,56126,58404,62175,67352,69691,71265,71498,69941,73285,74602,75403,77476,77081,76208,75540,73756,70553,66837,64982
2021-07-02,60789,58523,57169,56331,56295,56940,59449,63929,70062,72671,72744,72296,69885,72823,74416,75428,76865,76465,74944,73884,72762,69914,66256,64367
2021-07-03,60317,57915,56388,55146,54701,54510,55159,56251,58640,60843,62921,63518,62889,64228,64612,64266,63779,63108,63063,63079,62561,60918,59015,58380
2021-07-04,55277,53303,52038,51241,50999,51054,51743,52616,53916,55574,57256,57786,57982,58880,59260,59235,59692,60517,61610,62368,62361,60652,58278,56307
2021-07-05,53146,51449,50451,50026,50125,51487,54903,60918,68568,72299,73151,73089,71274,74418,75556,75787,76256,74936,73620,72579,70935,68167,64960,63503
2021-07-06,59855,57832,56698,56088,56026,56877,59944,64988,71734,75224,76164,76249,74225,77775,79267,79246,79663,78358,76215,75041,73367,70250,66555,64956
2021-07-07,60958,58902,57831,57108,57174,57903,60956,66341,73570,77246,79415,79413,76882,79626,80734,81086,80871,79236,77783,77225,75703,72335,68500,66570
2021-07-08,62281,59988,58600,57866,57881,58582,61634,66581,73251,76642,77660,77922,76354,79570,80208,80266,81187,80386,78711,77561,75348,71791,67759,65622
2021-07-09,61569,59458,58326,57654,57584,58372,61379,66138,72727,75592,76698,76236,73858,75980,76979,77274,78397,78101,76298,75278,74105,71040,67376,65708
2021-07-10,61587,59245,57872,56813,56364,56241,57018,58062,60147,61835,63961,64106,63955,65440,65806,66047,66250,66898,67482,67726,67661,65798,62800,61239
2021-07-11,57570,55100,53593,52617,52354,52358,52967,53749,55438,57455,59233,59773,59709,60585,61483,62943,64307,66217,67655,68518,68120,65677,62508,59816
2021-07-12,56331,54025,52743,52200,52440,53793,57618,63556,71968,76215,77912,78190,76886,80493,82261,83235,85011,85002,83586,82506,80172,76138,71435,68806
2021-07-13,64016,61434,60041,59080,59038,59851,62822,67946,75457,79608,81463,81836,80363,83061,84676,85417,87172,86701,85405,84723,82540,78429,73408,70201
2021-07-14,65247,62420,60939,60027,59764,60411,63566,69053,76874,81578,84211,85370,83495,85921,87026,87052,88087,87796,86661,85925,83834,79655,74431,71250
2021-07-15,66010,63284,61558,60545,60452,61101,64214,69565,77319,81495,83510,83725,82454,85685,87691,88170,88551,86924,85074,83843,81408,77222,72463,69758
2021-07-16,64926,62323,60471,59447,59412,60172,62941,67860,75096,79241,81941,82654,81331,84258,85558,86631,88015,86635,83890,81611,79067,75054,70522,68212
2021-07-17,63774,61156,59378,58043,57638,57483,58366,59681,62038,64381,67307,68140,67819,69017,69305,69619,70395,70798,71648,71849,71574,68967,65574,63658
2021-07-18,59734,57226,55454,54431,54017,53848,54410,54740,55740,57664,60852,61939,62878,64170,65201,66599,68529,70163,71561,72054,72021,69479,65620,62144
2021-07-19,58243,55952,54581,53977,54151,55675,59737,66475,75586,79764,81070,81493,79853,82795,83959,83972,84586,84095,82868,82141,80289,76395,71908,69351
2021-07-20,64814,62430,60879,59895,59731,60652,63786,69120,76965,81247,83158,84152,82652,85677,86722,87160,87841,87461,86503,85784,83481,79050,73960,70986
2021-07-21,65934,63301,61673,60724,60530,61080,64016,69161,76429,80696,82566,83340,81861,84857,86471,87308,88937,88936,87865,87271,85050,80649,75101,71866
2021-07-22,66710,63844,62085,61096,61023,61625,64525,69474,76578,80769,82636,83402,81833,85219,87031,87934,89658,89958,89056,88223,85694,80770,75323,72207
2021-07-23,67131,64331,62489,61347,61101,61812,64659,69709,76563,80793,82708,83948,82857,85845,87448,88508,89812,89491,87952,87065,84849,80386,75464,72299
2021-07-24,67214,64295,62299,61042,60341,60232,61243,62912,66288,69093,71945,73153,72866,74152,74971,75621,76163,77026,78098,78285,77502,74227,70006,67361
2021-07-25,62941,59982,58017,56832,56163,56009,56553,57380,59113,61276,63897,65417,66498,67822,68642,70042,71567,73972,75711,76521,76208,73200,69272,65586
2021-07-26,61308,58695,57066,56196,56118,57225,60886,66927,75643,80429,82317,82897,81622,84337,85922,87162,88830,89426,88572,87591,84751,79932,74622,71613
2021-07-27,66789,64184,62441,61433,61334,61869,64777,69698,76866,81436,83599,84587,83594,86612,88086,88942,90550,91141,90223,88949,86014,81110,75664,72730
2021-07-28,67795,64943,63226,62078,61823,62781,65767,70525,77551,81695,83802,84811,83797,86517,87918,88773,89936,90240,89266,88382,85796,81286,75738,72512
2021-07-29,67754,64979,63211,62099,61918,62577,65303,70200,77128,81279,83637,84695,83771,86519,87694,88323,89634,89429,88131,87511,84768,79989,74511,71270
2021-07-30,66562,63902,62268,61160,60824,61570,64254,68833,75483,79301,81349,82604,81734,84565,86307,87425,87847,87066,85274,84854,83180,78990,73832,71255
2021-07-31,66736,63627,61701,60276,59565,59303,60107,61635,64021,66149,68433,69553,69654,70578,71208,72209,73451,75210,76348,76776,75965,72440,68369,65886
2021-08-01,61761,58831,56855,55637,55124,54993,55628,56806,59018,61752,64856,65828,66997,68131,68679,69633,69800,71500,72622,72943,71736,68556,65101,62020
2021-08-02,58392,55835,54429,53712,53767,54829,57575,61888,67570,71181,72542,72983,72003,72314,73463,73892,74426,75460,75103,74849,73078,69555,65288,63028
2021-08-03,59345,56854,55360,54468,54501,55222,57700,61636,67020,70044,71947,72994,72838,74449,75339,75073,75947,77517,77198,77024,75598,71665,67102,64633
2021-08-04,60559,58054,56713,55719,55568,56095,58407,62211,67565,71072,72883,73942,73640,75554,76919,77943,79193,80073,79628,79513,77482,73195,68438,65684
2021-08-05,61522,58817,57322,56361,56073,57029,59689,64095,70323,74454,76727,78254,77991,80425,81818,82775,84189,85215,84493,83457,80899,76134,70828,68218
2021-08-06,63711,60943,59335,58244,57999,58616,61117,65579,71991,75992,78558,80186,79990,81995,82295,81973,82367,82218,80580,80014,78076,74061,69285,66675
2021-08-07,62865,60088,58339,57268,56922,56918,57902,59323,61578,63845,66485,67904,67831,69692,71259,72918,73343,73756,74535,75210,74363,70893,66856,64692
2021-08-08,60632,57816,56066,54989,54537,54655,55227,56370,58210,61182,64765,67178,68349,68988,68985,68634,67957,68743,69664,70201,69273,66645,63541,60798
2021-08-09,57391,55178,53871,53329,53555,55011,58429,63891,71413,75439,77035,77640,76281,79236,81507,83161,84559,84755,83550,82430,79740,75401,70651,68360
2021-08-10,64030,61729,60262,59366,59207,60020,62838,67495,74379,78265,79859,80777,79180,81614,83370,84094,84877,84543,83178,82106,79140,74805,70071,67906
2021-08-11,63826,61606,60259,59473,59297,60007,62817,67512,74023,77285,78255,78488,77040,79878,81040,81846,83543,83818,82414,81814,79250,75023,70330,67850
2021-08-12,63634,61360,60016,59066,59136,60046,62804,67333,74260,78470,80325,81037,79585,82698,85163,86169,86355,85168,82997,81953,78630,74097,69669,67820
2021-08-13,63816,61634,60381,59452,59400,60278,63154,68140,75109,78209,79483,80401,78075,80080,80711,80912,81779,81407,80053,79363,76817,73162,68861,66924
2021-08-14,63085,60843,59382,58419,58018,58171,59083,60915,64005,65518,66747,66848,64879,65213,65389,65410,66039,66811,67643,68470,67351,64706,61669,60495
2021-08-15,57499,55252,53828,52988,52830,53044,53242,53304,53699,54574,56339,56922,57391,58877,60201,61424,62904,65326,67214,68076,67483,65034,61974,59619
2021-08-16,56465,54592,53225,52605,52553,53339,55344,58328,62796,65678,67845,68471,67492,70230,72134,73154,73904,74170,74327,74559,73137,69959,66378,63774
2021-08-17,60130,58309,57019,56410,56360,57512,60358,65322,71850,74716,75167,75164,74109,76998,78352,79233,80393,80393,79072,78029,74932,71140,67156,65625
2021-08-18,62153,60173,59081,58419,58476,59441,62187,66202,71908,74066,74492,74713,73147,76434,78908,79848,80362,79423,77227,76478,73873,70261,66401,64843
2021-08-19,61432,59556,58477,57836,57896,58814,61344,65157,70605,73057,74315,74709,72912,76007,78089,78733,79226,79472,78209,77640,74776,70920,66790,65388
2021-08-20,61716,59778,58644,58021,58008,58899,61340,65540,71016,73467,74783,74981,73189,76004,77385,77956,79325,79554,77787,77304,75148,71447,67485,66024
2021-08-21,62367,60216,58875,57997,57727,57927,58983,61285,64746,67268,69192,69215,67379,67297,66986,66752,66612,66164,66650,67325,66221,63831,61036,60282
2021-08-22,57186,55069,53804,52976,52653,52937,53338,53718,55006,55906,58388,58725,58185,58814,59451,60861,62004,63235,65089,66387,65591,63611,60920,58598
2021-08-23,55413,53659,52454,52005,52363,54095,57967,64518,73343,77417,78376,78282,76521,78840,79334,78757,78860,77148,75400,74304,71488,68133,64912,63511
2021-08-24,60163,58503,57312,56806,57071,58147,61394,67084,74550,78463,79713,79653,77628,79698,80923,80851,81241,80461,79104,78126,74727,70870,67155,65584
2021-08-25,61975,59980,58847,58228,58323,59512,62515,68095,75647,79561,80262,79630,77244,79690,80237,79808,79817,78712,76967,76757,74218,70564,66951,65492
2021-08-26,61783,59698,58662,58074,58138,59089,61722,66185,72440,75305,75871,75202,73766,76750,78982,79671,81471,81418,80278,79617,76283,72175,68030,66103
2021-08-27,62317,60322,59083,58369,58299,59334,62097,67054,73956,77102,77607,76878,75037,77379,78339,77992,77762,75737,73895,73313,70756,67440,64417,63531
2021-08-28,60028,58056,56775,55977,55787,55999,56790,57609,58929,59134,60023,60131,60235,63066,64696,64872,65168,64758,65598,66357,65278,63038,60274,59178
2021-08-29,55914,53960,52682,51816,51555,51975,52626,53716,55406,57279,58954,58181,57128,57188,58135,59296,60842,62637,64470,65588,64675,62550,59985,57911
2021-08-30,55001,53034,52056,51633,51732,53289,56743,62626,69975,73385,75003,74604,72586,75776,77772,78223,78996,78169,76776,75880,72921,69346,65593,63917
2021-08-31,60287,58466,57444,56798,56914,58099,61024,66175,72397,74527,74853,74411,72437,74804,76235,76842,77665,76258,74786,74099,71232,68114,64780,63518
2021-09-01,60091,58273,57216,56597,56723,57769,60760,66271,72988,76058,76134,76347,73991,76100,77104,76957,77228,75832,74659,74160,71409,68138,64798,63287
2021-09-02,59773,57873,57012,56292,56259,57521,60291,64379,69542,72203,73295,73677,72253,74759,75897,75808,76036,74957,74155,73504,70916,67525,64268,62674
2021-09-03,59081,57394,56309,55846,56000,57283,59958,63871,68439,70064,70490,70442,68506,71455,72571,73299,74073,73403,72278,71770,69516,66530,63285,62132
2021-09-04,58770,56635,55452,54516,54419,54815,55427,55978,56883,56886,57806,57993,57112,58501,60359,61556,62391,62254,63254,63885,62731,60605,58495,57709
2021-09-05,54162,52047,50919,50221,50160,50645,51048,51072,51803,53458,55276,55817,56141,56789,57495,58172,58923,60219,61612,62545,61538,59662,57589,55617
2021-09-06,52844,51119,50127,49756,50318,52071,55385,60768,67583,70961,72011,72382,70542,73479,74794,75096,75426,74093,72972,72008,69020,66222,63137,61833
2021-09-07,58303,56667,55679,55213,55520,56824,59671,64681,71401,74104,74238,74559,72724,74990,75759,75695,76195,75244,74529,73916,70832,67724,64552,63152
2021-09-08,59480,57569,56498,56017,56204,57333,60066,64203,69249,70698,70589,69955,67503,69995,71670,72985,74423,74360,73751,73172,70552,67555,64373,62977
2021-09-09,59218,57442,56290,55787,56011,57216,59678,63457,68170,69714,69730,69655,68170,71393,73469,75012,76594,76209,75404,74628,71695,68495,64998,63315
2021-09-10,59635,57937,56691,56263,56446,57684,60375,64940,70921,73348,73726,73596,71103,73018,74101,75001,75304,74482,73629,72943,70491,67554,64377,62981
2021-09-11,59300,57348,56219,55478,55156,55741,56541,57343,58506,58379,58945,58653,57468,59139,60226,61486,63362,64524,65458,65783,64288,62130,59552,58295
2021-09-12,54968,53015,51675,51051,50988,51348,51799,51627,51506,51449,52418,52822,53176,54768,56506,58277,60274,62067,63898,64512,63365,61425,58877,56819
2021-09-13,53884,52166,51143,50756,51191,52826,56166,61677,68075,70976,71852,71843,70427,73670,75747,76761,77820,76827,75786,74710,71864,68351,64612,62842
2021-09-14,59250,57414,56403,55927,56180,57381,60109,64596,69980,72647,73401,73236,70970,73650,74631,75222,76081,76003,75341,74267,71318,68105,64466,62952
2021-09-15,59437,57472,56574,56054,56286,57465,59772,63310,67536,68755,69307,68760,66856,70087,72057,73288,74944,74580,73528,72592,70115,67250,63777,62275
2021-09-16,58700,57190,56157,55514,55747,56925,59359,62542,66656,68672,69686,69794,68540,71994,73808,74948,75435,74348,73644,72926,70121,67136,63757,62179
2021-09-17,58649,56808,55870,55337,55392,56611,59212,63735,69430,71806,71837,71097,68216,68709,68811,69117,69190,68978,68797,68292,66586,64424,61471,59974
2021-09-18,56597,54703,53471,52830,52584,53048,53800,54086,54332,53699,54275,54079,53708,54939,55566,56572,58363,60316,61890,62245,60852,59086,56817,55792
2021-09-19,52858,50860,49515,48981,48871,49479,49859,49305,48331,47733,49088,49201,49456,50143,50912,52157,54609,56933,58627,58954,57970,56351,54453,52568
2021-09-20,49632,47710,46508,45663,45562,46053,46503,45823,44524,44027,45080,45327,46043,47152,47880,49457,51752,53918,55565,55779,55020,53873,52107,50364
2021-09-21,47630,46037,44930,44443,44379,45226,46211,47754,48450,48019,47169,46435,45978,45127,45213,46163,48131,50878,52931,53652,53255,52494,51044,49540
2021-09-22,47019,45237,44190,43669,43678,44383,45080,45564,45752,46463,47723,47183,46667,46667,47345,49270,51991,54448,56653,57177,56247,54836,52797,50887
2021-09-23,48133,46362,45559,45262,45584,47107,49890,53440,57619,59426,60640,60288,58080,60254,62140,64382,66873,66921,67149,66117,63703,61078,58296,56814
2021-09-24,53776,52071,51131,50746,51002,52177,54342,57298,60880,61715,62423,62754,61786,64749,66274,67266,68879,68857,68550,67639,65266,62797,59880,58698
2021-09-25,55558,53739,52676,51931,51921,52551,53497,54414,56029,56477,57734,57998,57705,59960,60778,60694,60501,60229,61697,61851,60726,58965,56840,55913
2021-09-26,52882,51092,49980,49349,49345,49916,50367,50354,50181,50243,51211,51046,51325,52770,54036,55386,56814,58309,60328,60737,59756,58119,56001,54123
2021-09-27,51446,49650,49013,48670,49117,50885,53981,58832,64506,65810,65188,64714,63876,67752,70074,71340,72396,71966,71556,70231,67369,64895,61987,60777
2021-09-28,57344,55668,54770,54321,54626,55862,58461,62834,67967,69393,69294,69625,68092,71328,72707,73380,74094,73296,73039,71644,69076,66099,62795,61501
2021-09-29,58041,56404,55569,54992,54974,56404,59057,63819,70330,73486,74085,74418,72570,74682,75635,75683,75682,73801,73016,71515,69088,66270,63005,61764
2021-09-30,58219,56500,55442,54811,54941,56212,58645,62054,66048,66868,66414,65033,62791,66060,67963,69860,72623,73225,72707,71174,68459,65543,62518,60983
2021-10-01,57503,55790,54600,54060,54193,55598,58167,61781,65747,65955,65155,64237,62603,65869,67798,69731,72146,71916,71316,69738,67490,65041,62113,60679
2021-10-02,57020,55169,53800,52979,52921,53408,54275,54491,54666,53962,54523,54446,53394,54791,55889,57526,59769,61036,62298,61970,60743,59042,57068,55923
2021-10-03,53119,51054,49680,49067,49061,49783,50341,50064,49075,48068,48767,48548,48908,50788,52036,54043,56722,58883,60876,60737,59537,58004,56349,54539
2021-10-04,51566,49784,48794,48423,48650,49985,51947,54870,59031,61606,63438,63618,61766,64461,66304,67959,69357,69067,69932,68996,67235,64843,62029,59867
2021-10-05,56283,54477,53580,53017,53447,54844,57807,61746,66737,68882,69488,69012,67190,70271,72173,73712,75634,75698,75146,73376,70329,67171,63884,62217
2021-10-06,58339,56565,55616,55042,55352,56603,59307,63208,68179,69696,69902,69365,67266,69995,71253,72263,73845,73199,72985,71417,68939,66236,63277,61649
2021-10-07,58007,56371,55229,54839,55032,56369,59007,62646,67302,68857,69632,69990,68884,72034,73199,73403,73754,73058,72899,71231,68604,65844,62843,61484
2021-10-08,58133,56423,55227,54858,55029,56208,58881,62991,68194,70021,70628,70807,69038,71333,72120,72391,72717,71751,71181,69593,67418,64913,62135,60779
2021-10-09,57301,55285,54058,53373,53238,53726,54540,55056,56163,56559,57114,56792,55688,57645,59110,60217,61465,62127,63659,63130,62026,60237,58021,56369
2021-10-10,53078,51154,49958,49161,49160,49738,50427,50413,50513,50551,51597,52245,53573,55321,55906,56671,58212,59570,61161,60610,59504,58049,56207,54440
2021-10-11,51423,49686,48728,48263,48371,49568,51453,54649,59157,61256,62056,61923,60239,62441,63770,63953,64294,63821,64647,63912,62556,60694,58642,57115
2021-10-12,54194,52566,51713,51439,51787,53393,56318,61186,67007,68988,68835,68285,65988,68499,69584,69781,70121,69621,70037,68497,66237,64024,61650,60509
2021-10-13,57117,55237,54240,53873,54045,55356,58056,61512,65123,65442,64885,64454,62846,66125,68102,69425,70552,70381,70657,69239,67278,64811,62235,61049
2021-10-14,57587,55786,54797,54364,54583,56028,58611,61650,65023,65423,65106,64242,61757,64550,66325,67811,70328,71080,71458,69781,67469,64912,62227,60966
2021-10-15,57382,55560,54673,54132,54274,55662,58411,61852,65590,66838,67253,66724,64950,67663,69785,70482,70778,70008,69548,68112,66212,63864,61562,60618
2021-10-16,57070,54804,53730,53142,53092,53832,54852,55901,57284,57350,57782,57291,55848,56844,57277,57304,57858,58471,60050,59574,58808,57709,56464,56295
2021-10-17,53277,51217,50068,49497,49747,50576,51377,50597,47552,45086,45182,44045,43386,44060,45387,48114,52221,55979,58584,58640,58246,57410,56333,55190
2021-10-18,52421,50475,49682,49361,50232,52224,55741,59553,62382,61976,61330,59508,56783,59522,61598,64373,67672,68824,69348,68029,66078,64134,62305,61514
2021-10-19,57696,55752,54710,54217,54754,56399,59042,62775,66612,65856,63937,62758,60690,63420,64995,65919,67879,69252,69823,68669,66625,64470,62703,61903
2021-10-20,58312,56277,55168,54828,55241,56853,59940,63414,66121,64815,63022,61095,58337,60910,62824,65087,67870,68911,69414,68306,66510,64584,62765,62051
2021-10-21,58286,56254,55153,54819,55512,57093,59852,63450,66649,66038,64444,62551,59920,62296,63913,65339,68293,69458,70203,68752,66734,64816,63029,62282
2021-10-22,58562,56515,55488,55101,55570,57234,59969,63086,65388,64294,62595,60463,57800,60798,62021,63732,66483,67651,67900,66419,64948,63448,61934,61382
2021-10-23,57530,55321,54070,53576,53711,54660,55835,55992,54638,52342,51359,49592,47853,49143,50450,52592,55595,57570,59042,58616,58182,57275,56583,56489
2021-10-24,53278,51003,49844,49335,49586,50438,51222,50805,48946,46627,46071,44787,44210,45160,46732,49364,52764,55630,57699,57508,57099,56535,55768,54869
2021-10-25,51849,49844,48821,48750,49489,51696,55537,60054,63809,62872,61520,59576,56708,59554,61362,63805,67204,68825,69114,67501,65453,63802,62195,61793
2021-10-26,58017,56045,54807,54502,55024,56749,59765,63132,65826,64733,63231,61230,58074,60789,62633,64791,67929,69256,69601,68163,66103,64365,62524,61757
2021-10-27,58026,55949,54982,54521,55184,56846,59700,63259,66450,65814,63850,61511,58205,60675,62534,64536,67757,68937,68916,67465,65718,64218,62731,61992
2021-10-28,58138,56277,55341,55035,55571,57322,60456,63617,65330,63898,62403,60113,57088,59845,61873,64362,67857,69149,69488,68068,66031,64296,62680,61825
2021-10-29,57968,55981,54885,54616,55093,56692,59586,62877,64312,63286,62570,61035,58544,60882,62048,63880,66644,67682,67473,66043,64449,63069,61582,61076
2021-10-30,57353,55211,53999,53494,53640,54670,55963,56688,57440,56815,56432,55804,54526,55898,56065,56071,56733,58290,59770,59472,58715,57864,57145,56918
2021-10-31,53692,51498,50274,49699,50038,50829,51884,51576,49732,47807,47229,45969,45641,46801,48261,50518,53760,56441,58161,58039,57652,57062,56109,55157
2021-11-01,52098,50090,49207,49020,49717,51901,55682,60508,65137,64737,63729,62302,59635,62888,64998,66714,69259,68814,68762,67374,65834,64297,62398,61915
2021-11-02,58129,56088,55150,54804,55390,57160,60153,63816,66518,65463,64213,62397,59529,62879,65125,67281,69463,69329,69554,68062,66473,64568,62628,62228
2021-11-03,58511,56529,55350,55024,55580,57160,60120,63958,66823,65338,63738,61812,58867,62407,64443,67048,69599,69039,68823,67395,66154,64428,62681,62505
2021-11-04,58794,56678,55699,55291,55717,57493,60572,64283,67170,65581,64195,62193,59538,63321,65740,67663,70149,69859,69745,68274,66622,64915,63216,62796
2021-11-05,59005,56764,55760,55418,55940,57614,60575,64179,67542,66282,64751,62721,59936,63479,65797,67411,68742,68091,67691,66420,65200,63552,62159,62176
2021-11-06,58423,56190,54948,54440,54675,55590,56962,57345,56465,54147,53147,51611,50068,51495,52910,54664,57069,58507,59455,59053,58715,58106,57425,57399
2021-11-07,54097,51842,50488,50175,50436,51316,52250,51933,49792,47613,47509,46301,46092,47173,49259,51897,54296,56862,58370,58102,57690,57150,56511,55490
2021-11-08,52438,50604,49671,49532,50233,52270,55927,61342,68571,71772,72602,71927,68328,70099,70355,70491,71411,70505,70477,69035,67267,65198,63306,63378
2021-11-09,59698,57462,56345,56071,56582,58349,61491,65980,71233,71902,71489,70678,68273,71208,71363,71686,72800,71983,71701,70008,68247,66063,64150,64699
2021-11-10,60921,58808,57572,57069,57661,59407,62487,66958,72480,73197,72896,71892,69679,72714,72348,72320,73477,71941,71355,69855,68461,66471,64829,65161
2021-11-11,61509,59282,58102,57751,58257,60062,63237,67445,70858,70382,70561,70552,68299,71936,72760,73497,74708,73880,72982,71230,69470,67506,65672,65757
2021-11-12,62071,59899,58712,58282,58627,60272,63571,67666,71221,70185,69978,69413,67385,70420,71705,72491,73855,72681,71316,69704,68318,66549,65156,65554
2021-11-13,61840,59353,57848,57297,57455,58438,59674,60344,59740,57203,56133,54250,52823,54312,55544,57007,59237,60781,61462,61066,60726,59831,59335,59577
2021-11-14,56246,53822,52599,52138,52358,53277,54245,54098,52579,50407,49839,48733,48388,49326,50681,52904,55713,58572,59863,59729,59547,58804,58161,57537
2021-11-15,54583,52427,51390,51224,52195,54451,58418,63844,69495,68811,66905,64315,61914,65854,68024,69389,71603,71539,71004,69303,67957,66222,64449,64338
2021-11-16,60190,58195,57163,56947,57819,59684,63017,67538,71880,70474,68120,65478,62124,65352,67365,69354,72200,72310,71759,70305,68742,66929,65153,65459
2021-11-17,61688,59566,58387,57986,58684,60430,63941,68058,71862,69829,67783,65206,61660,65117,67408,69885,73028,72394,71347,69860,68539,66826,65017,65192
2021-11-18,61200,59121,58000,57568,58247,60035,63386,66942,71050,70238,68797,66494,63657,66831,68714,70250,72485,72225,71289,69724,68209,66345,64833,64807
